day,cost_1,cost_2,cost_3,prc,sale,profit_1,profit_2,profit_3,discont
1/3/2017,3575.384000000001,3503.030769230771,3436.03703703704,5871.880000000001,4045.68000000001,0.13153719992034668,0.15490849681814212,0.17742619080982794,0.31100771814137734
1/4/2017,3737.5600000000045,3662.2153846153897,3592.451851851856,4810.400000000007,4227.300000000009,0.13103201018846633,0.15430130564097488,0.17671723222146962,0.12121653084982471
1/5/2017,1812.9799999999987,1781.0846153846142,1751.5518518518518,2253.900000000001,2020.2999999999993,0.11435316440335844,0.13430882651452697,0.15343430904658054,0.10364257509206337
1/6/2017,4031.0400000000045,3954.1076923076976,3882.8740740740773,4965.400000000004,4531.100000000003,0.12405235373501579,0.14592225416995688,0.16694487473959707,0.08746525959640729
1/7/2017,5113.540000000001,4996.9,4888.899999999999,6652.2999999999965,5871.699999999998,0.14826519397521032,0.17506854249634743,0.2010268158481457,0.11734287389323977
1/8/2017,4891.660000000011,4783.269230769239,4682.907407407415,6066.500000000008,5596.200000000015,0.1440288163936175,0.1699529610420951,0.19502683122624964,0.07752410780515821
1/10/2017,5058.780000000005,4958.900000000004,4866.418518518524,6391.3,5708.000000000009,0.1283352903269174,0.15106172739922247,0.17293651959422637,0.10691095708228233
1/11/2017,4064.640000000007,3968.7076923076966,3879.881481481483,5075.400000000009,4688.200000000011,0.1534108801763508,0.18129133296636135,0.20833587891192012,0.07628955353272596
1/12/2017,3256.2800000000016,3162.1230769230765,3074.9407407407407,4077.9000000000037,3868.300000000004,0.18795066763300514,0.22332366764296763,0.25800798329145885,0.05139900438951414
1/13/2017,2378.8399999999992,2322.9384615384615,2271.177777777775,2972.400000000001,2742.2000000000007,0.15274671688722302,0.18048757872985838,0.20739117247047711,0.07744583501547578
1/14/2017,9650.291999999996,9436.65384615385,9238.84074074074,12046.539999999966,11038.939999999964,0.14389699296145328,0.16979388880510518,0.19484038201040565,0.0836422740471542
1/15/2017,10363.080000000005,10132.999999999987,9919.962962962958,12916.39999999993,11858.599999999935,0.14431230869586345,0.1702950754958995,0.19542785031305523,0.08189588430212763
1/16/2017,4108.820000000003,4003.39230769231,3905.7740740740737,5681.900000000006,4794.100000000007,0.1667826772650062,0.19750941989582008,0.22743914754888245,0.15625054999207982
1/17/2017,5349.480000000006,5237.553846153849,5133.918518518518,6654.400000000007,6077.000000000012,0.13599826525195066,0.16027446752888327,0.18369623087700204,0.0867696561673471
1/18/2017,4560.48,4455.230769230768,4357.777777777777,5802.2,5244.600000000004,0.15001052520787383,0.17717807935357013,0.20350331463539115,0.09610147874943915
1/19/2017,5206.124000000002,5098.423076923077,4998.700000000006,6374.980000000005,5906.180000000008,0.13446779216169374,0.15843269789301512,0.18154320123232046,0.07353748560779753
1/20/2017,3922.660000000002,3829.4230769230794,3743.092592592595,4887.400000000007,4528.700000000008,0.15449720342828732,0.18260633756842395,0.20988190593043127,0.07339280599091509
1/21/2017,4639.216000000007,4534.246153846157,4437.051851851853,5688.920000000013,5321.5200000000095,0.14707312614890142,0.17362838704423908,0.19933689703874297,0.06458167806894849
1/22/2017,4377.380000000003,4265.361538461539,4161.640740740742,5379.90000000001,5105.500000000008,0.16633694127537588,0.19696770225988786,0.2267997931727441,0.05100466551422907
1/23/2017,4597.264000000005,4485.67692307693,4382.355555555559,5802.580000000017,5322.580000000016,0.15777123088863526,0.18657230363996363,0.21454773181343656,0.08272182374047397
1/24/2017,6058.432000000005,5924.307692307699,5800.118518518524,7548.54000000001,6930.24000000001,0.1438999397864008,0.1697974446868187,0.19484454979208654,0.08190987926142
1/25/2017,7714.900000000006,7544.253846153855,7386.248148148153,9990.699999999975,8824.099999999991,0.14377373653579234,0.1696451604022598,0.19466606361070204,0.11676859479315632
1/26/2017,8343.14800000001,8126.515384615389,7925.929629629638,10809.959999999963,9751.259999999967,0.1687746639517788,0.19993127908924452,0.23029858397261893,0.09793745767791916
1/27/2017,3966.4440000000045,3856.1923076923117,3754.1074074074118,5365.180000000005,4683.080000000009,0.18067467988959474,0.21443113473833403,0.2474549851076707,0.1271345975344714
1/28/2017,2102.6399999999994,2049.3692307692295,2000.0444444444438,2584.1000000000017,2448.900000000002,0.16467868964730176,0.1949530437132643,0.2244227906046546,0.05231995665802396
1/29/2017,2795.2800000000007,2731.215384615385,2671.8962962962974,3918.100000000005,3211.700000000004,0.14897255373343748,0.17592337026626756,0.20203018524782054,0.18029146780327202
1/31/2017,2048.32,1982.9692307692296,1922.4592592592592,2558.1000000000045,2473.100000000005,0.20737970629589356,0.24717013336643892,0.2864251807098958,0.03322778624760541
2/1/2017,3208.1600000000058,3133.5230769230807,3064.4148148148165,3990.7000000000103,3693.3000000000106,0.15122063737469577,0.17864139160149256,0.20522195041770083,0.0745232665948327
2/2/2017,3970.8480000000027,3872.2769230769304,3781.007407407409,4889.159999999995,4611.559999999998,0.161353947569888,0.19091689246636556,0.21966436536607803,0.05677866954650654
2/3/2017,6133.240000000009,6006.6153846153975,5889.370370370375,8059.799999999995,6956.3,0.13419660733967528,0.15810644673820926,0.18116191757906497,0.1369140673465837
2/4/2017,4770.240000000008,4665.461538461545,4568.444444444449,7435.8,5451.3000000000075,0.14277269068222948,0.16843745362813461,0.193250802607258,0.266884531590413
2/5/2017,7157.908000000014,6990.130769230791,6834.781481481494,8921.759999999986,8248.460000000008,0.15235624710459986,0.18001512021894356,0.2068359496713695,0.07546717239647542
2/6/2017,4900.420000000008,4798.315384615389,4703.774074074077,6129.300000000006,5564.10000000001,0.13543328939152174,0.15959447306025779,0.1829012006906997,0.09221281386128836
2/7/2017,6915.704000000015,6762.8461538461615,6621.311111111109,8559.079999999996,7909.280000000005,0.14366953819885694,0.1695194331016749,0.19451870894989018,0.07591937451221292
2/8/2017,5097.100000000012,4978.300000000009,4868.3000000000075,6269.100000000009,5869.300000000012,0.15149791057660197,0.17897675913464456,0.2056159234229614,0.06377310937774099
2/9/2017,6473.460000000008,6321.653846153851,6181.092592592601,7995.000000000003,7460.2000000000035,0.15242853126457784,0.1801025778307766,0.20693872292744486,0.06689180737961214
2/10/2017,2960.280000000002,2874.646153846152,2795.3555555555554,3689.6000000000076,3516.9000000000065,0.1880295107219601,0.22342014000385627,0.25812260018602523,0.046807241977450356
2/11/2017,10372.54400000001,10105.430769230758,9858.103703703702,12929.079999999914,12108.779999999928,0.16738767268665386,0.19824481276632097,0.22830722458829925,0.06344612300333759
2/12/2017,3702.8280000000054,3623.2076923076947,3549.4851851851904,4622.260000000008,4220.360000000011,0.13976668643534196,0.16481315960995252,0.1890062304288271,0.08694880859146761
2/13/2017,3177.9120000000034,3107.7076923076947,3042.7037037037053,3961.3400000000083,3634.240000000009,0.14359365520505443,0.169427874119437,0.19441140311370478,0.08257306870907288
2/14/2017,5731.22000000001,5603.100000000007,5484.470370370376,7052.500000000001,6564.000000000004,0.14530588600681738,0.17149435134122107,0.19683388854860834,0.06926621765331403
2/15/2017,3990.7680000000055,3908.076923076926,3831.511111111116,5021.660000000009,4528.260000000009,0.13468385032655447,0.15869264836138325,0.18184702293264138,0.09825436210336796
2/16/2017,3076.880000000003,3012.5076923076977,2952.903703703707,3803.2000000000066,3495.3000000000084,0.1359884038376554,0.16026259747820695,0.18368235158362795,0.0809581405132514
2/17/2017,3712.964000000003,3630.0846153846164,3553.3444444444463,4672.980000000008,4251.68000000001,0.14509055299216655,0.1712344064876665,0.19652909152879675,0.09015660242500434
2/18/2017,11485.371999999987,11241.576923076904,11015.840740740743,14919.339999999891,13070.039999999895,0.1379727186894696,0.16265183162777555,0.18647684798691277,0.12395320436426874
2/19/2017,9792.544000000018,9565.707692307704,9355.674074074092,12522.47999999992,11266.979999999943,0.15056720705058077,0.1778511702861591,0.20429376983346964,0.10025969296816481
2/20/2017,2924.404,2849.084615384615,2779.344444444444,3657.780000000007,3413.9800000000073,0.16741052193883174,0.19827258957668184,0.22834001623084862,0.06665245039340782
2/21/2017,3842.280000000003,3742.2000000000007,3649.533333333335,4839.300000000007,4492.800000000007,0.1693057247259448,0.2005772005772021,0.23106150558062338,0.07160126464571312
2/22/2017,3508.42,3410.6384615384627,3320.1000000000017,4403.100000000006,4144.000000000006,0.1811584701945623,0.2150217757559506,0.24815517604891546,0.05884490472621542
2/23/2017,4420.604000000007,4306.715384615392,4201.262962962965,5617.280000000007,5160.880000000009,0.16746037419321014,0.19833319342065073,0.22841156230798493,0.08124928791158662
2/24/2017,4251.516000000007,4155.361538461544,4066.329629629635,5503.0200000000095,4876.520000000009,0.1470073263278324,0.17354890900912123,0.19924365316251222,0.11384657878764748
2/25/2017,6060.132000000008,5924.469230769239,5798.855555555563,7638.640000000004,6941.940000000008,0.14550970176887218,0.17174040907267213,0.19712242070753402,0.0912073353371799
2/26/2017,5165.2080000000105,5040.169230769239,4924.392592592597,6550.660000000004,5977.960000000006,0.15735126252417989,0.18606334952123024,0.213948702829302,0.08742630513566535
2/27/2017,2248.0199999999995,2189.1153846153848,2134.5740740740735,2893.2000000000035,2630.900000000002,0.17031876940596724,0.20180965265210826,0.23251754621878026,0.09066085994746344
2/28/2017,2693.0000000000005,2624.5076923076945,2561.088888888891,3322.2000000000066,3138.2000000000053,0.1653174897883419,0.19572901584473087,0.22533818080851142,0.05538498585274848
3/1/2017,2784.8439999999996,2726.115384615385,2671.7370370370386,3490.6800000000035,3166.5800000000027,0.13707625992694855,0.16157225694493504,0.18521394736951577,0.09284723893338848
3/2/2017,5912.680000000013,5778.87692307693,5654.985185185193,7532.100000000003,6782.400000000012,0.1470940419572846,0.1736536510953692,0.19936653729321813,0.09953399450352364
3/3/2017,5008.116000000005,4878.607692307697,4758.6925925925925,6366.920000000005,5849.920000000008,0.1680879596239388,0.19909621124564278,0.22931243953560404,0.08120095744881292
3/4/2017,9298.572,9058.299999999988,8835.825925925921,11701.339999999931,10860.339999999956,0.16795783266505399,0.19893799057217915,0.2291256178026032,0.07187211037368195
3/5/2017,9166.387999999995,8948.592307692299,8746.929629629623,11636.759999999951,10582.059999999965,0.1544416404804128,0.1825390671674159,0.2098028048784071,0.09063519398870395
3/6/2017,4590.196000000003,4477.438461538468,4373.033333333339,5848.32,5323.120000000008,0.15967161315116066,0.18887619466487546,0.21726033035802783,0.08980356752024371
3/7/2017,5348.648000000014,5217.784615384625,5096.614814814823,6847.760000000004,6199.260000000012,0.1590330864921371,0.18810193539256287,0.21634854216960314,0.09470250125588389
3/8/2017,4585.048000000004,4474.446153846166,4372.03703703704,5890.160000000002,5303.960000000011,0.15679486888687008,0.18538916720247195,0.21315532212292088,0.09952191451505402
3/9/2017,4827.276000000006,4722.976923076928,4626.403703703709,6475.919999999999,5505.22000000001,0.1404402814340848,0.16562500508968528,0.18995668181589023,0.14989376026880954
3/10/2017,7325.304000000018,7167.030769230783,7020.481481481486,9249.279999999979,8354.080000000002,0.14044140693682897,0.16562636173761272,0.18995827024631576,0.09678591198449815
3/11/2017,7764.168000000018,7576.923076923089,7403.548148148158,10045.05999999998,8981.259999999998,0.15675755599311836,0.18534395939086085,0.21310212620775235,0.10590280197430212
3/12/2017,8982.348000000005,8809.823076923083,8650.077777777777,11479.759999999957,10103.759999999977,0.12484619834368146,0.14687433695079533,0.16805423714879636,0.11986313302717001
3/13/2017,5911.800000000013,5777.338461538473,5652.837037037047,7652.500000000001,6785.800000000016,0.147839913393552,0.17455469247217947,0.20042377934121647,0.1132571055210696
3/14/2017,5178.848000000001,5063.753846153845,4957.1851851851825,6583.260000000003,5926.960000000008,0.1444552919877176,0.17046763726515024,0.19563013657691275,0.09969224973645191
3/15/2017,4514.448000000003,4400.723076923077,4295.422222222227,5709.260000000003,5253.660000000006,0.1637436071918433,0.19381744957996544,0.2230834893995676,0.07980018426205787
3/16/2017,3985.5640000000044,3893.223076923081,3807.7222222222267,4991.680000000006,4585.780000000006,0.15059750640060002,0.17788780899353746,0.2043368009454473,0.08131530867363276
3/17/2017,6745.088000000005,6590.107692307699,6446.607407407409,8532.260000000002,7752.4600000000055,0.14934897810080455,0.1763783479667657,0.20256431174824147,0.09139430819032664
3/18/2017,8620.596,8423.607692307693,8241.211111111108,10937.019999999955,9901.01999999998,0.14853079763858335,0.17538949600435902,0.20140351539484969,0.09472415703728976
3/19/2017,7366.688000000009,7214.646153846158,7073.866666666674,9320.259999999978,8354.959999999997,0.13415418163494733,0.15805540865589549,0.1811022731556511,0.10357007207953248
3/20/2017,3592.9400000000046,3512.9461538461587,3438.8777777777814,4592.900000000007,4112.90000000001,0.14471713972401554,0.17078367270075853,0.19600063328153072,0.10450913366282666
3/21/2017,4291.648000000006,4185.338461538467,4086.903703703712,5377.960000000005,4982.660000000007,0.16101320518364987,0.1905034791782305,0.21917724547425127,0.07350370772560545
3/22/2017,4380.296000000008,4288.046153846157,4202.629629629635,5758.920000000004,4979.920000000006,0.1368912055258361,0.16134944012514285,0.184953336094685,0.135268418384002
3/23/2017,5763.920000000001,5632.169230769235,5510.17777777778,7067.200000000009,6620.300000000009,0.14857596913211985,0.1754440835748497,0.20146758725268116,0.06323579352501685
3/24/2017,5427.220000000002,5304.684615384623,5191.22592592593,6795.300000000008,6223.700000000009,0.14675653465310168,0.17324599881962102,0.19888829513616715,0.0841169631951494
3/25/2017,8136.56800000001,7952.707692307697,7782.466666666666,10166.95999999998,9331.65999999999,0.14687912643266535,0.17339406414070693,0.19906199405501143,0.08215828526914536
3/26/2017,8751.339999999991,8551.650769230768,8366.75333333333,10933.999999999944,10049.319999999956,0.14831785760808816,0.17513217870845135,0.20110150253423187,0.08091092006584892
3/27/2017,5528.820000000002,5395.376923076931,5271.818518518525,7370.400000000008,6396.200000000012,0.15688338560488654,0.18549641502197786,0.21328152278607992,0.1321773580809719
3/28/2017,3541.420000000001,3470.5153846153876,3404.862962962964,4477.300000000009,4002.30000000001,0.13013988738980664,0.15322929203598862,0.17546580979492557,0.10609072432046057
3/29/2017,4070.6200000000026,3980.7861538461634,3897.6066666666707,5113.000000000008,4654.540000000011,0.1434474355257941,0.16925145438995226,0.19420464866473772,0.08966555838059781
3/30/2017,4302.644000000006,4197.823076923079,4100.766666666669,5353.480000000014,4983.980000000014,0.15835286395992965,0.1872772884113956,0.21537761231639882,0.06902052496693721
3/31/2017,4145.364000000003,4061.946153846161,3984.7074074074117,5369.680000000009,4687.580000000008,0.1308005762582018,0.15402317570395394,0.17639252289540366,0.12702805381326263
4/1/2017,5367.988000000005,5225.638461538467,5093.833333333335,6920.0600000000095,6293.260000000013,0.17236849262703405,0.2043045163417659,0.2354664136374069,0.0905772493302075
4/2/2017,7512.844000000009,7320.100000000009,7141.63333333334,9501.079999999982,8765.679999999998,0.16675921927834356,0.19748090873075344,0.22740549547489008,0.07740172696156486
4/3/2017,7031.876000000015,6870.746153846163,6721.551851851861,8846.82,8079.220000000009,0.14894233060992434,0.17588684243229635,0.20198730562111125,0.08676564008310222
4/4/2017,6372.360000000006,6233.907692307696,6105.711111111113,8073.100000000007,7272.300000000008,0.141225542813024,0.1665716527971102,0.1910651957911911,0.09919361831266771
4/5/2017,6757.732000000005,6609.330769230783,6471.922222222218,8519.439999999995,7722.339999999999,0.14274138127999053,0.16839968669002664,0.19320655206335813,0.09356248767524582
4/6/2017,6936.560000000004,6776.969230769238,6629.199999999999,8866.799999999992,7973.900000000006,0.149546749397396,0.17661741236722536,0.20284498883726654,0.10070149321062692
4/7/2017,4888.368000000003,4784.246153846162,4687.837037037038,6156.660000000011,5565.160000000011,0.13844947843534022,0.16322610104959892,0.1871487758707346,0.09607481978865147
4/8/2017,9008.566000000013,8823.057692307697,8651.290740740744,11505.519999999953,10214.36999999998,0.13385082598051293,0.15769049191475729,0.18067584434521067,0.11222004742071437
4/9/2017,8016.718000000018,7831.519230769246,7660.038888888892,10047.459999999981,9220.509999999993,0.15016020271636998,0.17735904468874225,0.20371582099597554,0.08230438339639964
4/10/2017,6462.140000000004,6318.730769230776,6185.94444444444,8078.400000000005,7394.3000000000075,0.14424942820799347,0.170219189588951,0.19533889552480296,0.08468261041790419
4/11/2017,5186.1,5089.4076923076955,4999.877777777778,6573.600000000009,5814.600000000004,0.12118933302481703,0.1424905119682962,0.16294842762823172,0.11546184738955878
4/12/2017,8497.104000000001,8336.93846153846,8188.637037037034,10646.67999999996,9538.17999999997,0.12252127313022979,0.14408665051365116,0.1648067873638776,0.10411696416159733
4/13/2017,5360.400000000008,5238.761538461545,5126.133333333338,6818.250000000009,6151.050000000014,0.14749832102082025,0.17414200948844463,0.19993952556833128,0.09785502144978468
4/14/2017,5227.500000000005,5098.55384615385,4979.159259259259,6609.350000000015,6065.650000000012,0.16033476805356425,0.18968048255010625,0.2182076700439562,0.0822622496917248
4/15/2017,23477.86599999997,22986.065384615387,22530.694444444376,32127.619999999853,26674.569999999985,0.13615820109033847,0.160466985265487,0.18392134187312664,0.16973090443673988
4/16/2017,13595.703999999965,13275.8615384615,12979.711111111075,17453.479999999883,15674.679999999868,0.15291418524556785,0.18069022899860396,0.20762934288898055,0.10191663782810234
4/17/2017,11405.199999999988,11143.5923076923,10901.36296296296,14275.94999999992,13105.649999999927,0.14909427278784596,0.1760704841071078,0.20220288458663047,0.08197703130089418
4/18/2017,5786.368000000008,5655.700000000005,5534.711111111113,7213.51000000001,6635.710000000008,0.14678326715480236,0.1732782856233538,0.19892617099356905,0.08009970180952146
4/19/2017,6688.044000000007,6538.199999999998,6399.455555555562,8528.530000000004,7662.030000000007,0.14563091989227325,0.17188675782325555,0.19729404063887374,0.10160015852673285
4/20/2017,7830.908000000002,7644.115384615396,7471.159259259256,10136.159999999969,9045.059999999992,0.15504613258130343,0.18327099276969946,0.21066352437744498,0.10764431500686454
4/21/2017,6037.52000000001,5907.230769230776,5786.592592592601,7619.200000000005,6884.400000000015,0.14026951463514872,0.165419173372921,0.1897156901650055,0.09644057118857487
4/22/2017,8641.972000000005,8454.007692307685,8279.966666666662,10993.639999999972,9863.739999999983,0.14137606555540536,0.16675313756515933,0.1912777426640191,0.10277760596126412
4/23/2017,9774.855999999998,9542.70769230768,9327.755555555563,12228.219999999948,11283.81999999996,0.15437199279457028,0.1824547459517994,0.20970365623264806,0.07723119145713707
4/24/2017,8266.272000000015,8082.292307692314,7911.940740740755,10389.039999999972,9462.139999999978,0.1446683583603298,0.1707247943747833,0.1959316064232914,0.0892190231243692
4/25/2017,6561.092000000004,6398.823076923079,6248.574074074077,8234.040000000012,7615.840000000007,0.16075799577265532,0.19019386978615144,0.21881246980792723,0.07507857625175533
4/26/2017,7860.116000000006,7705.146153846157,7561.6555555555515,9944.719999999992,8867.419999999993,0.12815383386199206,0.1508438416283209,0.1726823491034441,0.1083288418376787
4/27/2017,5847.6879999999965,5703.775384615387,5570.522962962963,7329.260000000002,6783.120000000003,0.15996612678378305,0.18923336607817645,0.21768100501502266,0.07451502607357349
4/28/2017,8463.000000000007,8240.987692307695,8035.420740740739,10519.899999999972,9906.079999999978,0.17051636535507145,0.20205009033644275,0.23280165651746487,0.05834846338843486
4/29/2017,10194.276,9919.047692307684,9664.206666666649,12769.31999999994,11983.259999999935,0.17548906857141547,0.20810589602196056,0.2399631354461884,0.061558485494921315
4/30/2017,6746.972000000013,6555.2876923076965,6377.802222222229,8437.740000000002,7992.9200000000055,0.18466772946441598,0.21930880461269442,0.2532404928064731,0.05271790787580513
5/1/2017,8115.848000000008,7895.21538461538,7690.925925925915,10259.959999999968,9549.959999999972,0.17670513296946447,0.20958828034115806,0.24171784931737544,0.0692010495167621
5/2/2017,6229.360000000009,6043.676923076925,5871.74814814815,7779.000000000003,7436.300000000006,0.1937502407952013,0.23042645969468462,0.2664541823622474,0.04405450572052924
5/3/2017,7430.744000000005,7229.27692307693,7042.733333333333,9259.479999999994,8740.280000000004,0.1762321511816311,0.20901164708461054,0.241035204134759,0.05607226323724336
5/4/2017,7633.6800000000085,7452.64615384616,7285.022222222226,9615.69999999999,8810.400000000001,0.15414845788662765,0.1821841287142195,0.20938546668049465,0.08374845305073882
5/5/2017,10403.247999999996,10153.999999999996,9923.2148148148,13016.209999999935,12023.359999999931,0.15573136389711523,0.18410084695685797,0.21163959708397445,0.07627796416929421
5/6/2017,12454.467999999964,12175.20769230766,11916.633333333293,15764.409999999876,14269.659999999874,0.1457462494584205,0.17202600239957275,0.197457335544988,0.09481801094998249
5/7/2017,16012.675999999961,15645.21076923071,15304.965185185138,19991.019999999866,18401.199999999866,0.14916457436595298,0.1761554555844868,0.20230263691235406,0.07952670749166428
5/8/2017,9807.043999999987,9574.853846153828,9359.862962962947,12209.179999999944,11316.279999999939,0.15389305890744995,0.18187495932855757,0.20902197444327444,0.07313349463272793
5/9/2017,7575.02800000001,7409.1153846153875,7255.492592592588,9371.559999999989,8653.460000000006,0.14236673448599724,0.1679477981903792,0.1926771186886273,0.07662544976503198
5/10/2017,7898.376000000012,7685.30769230769,7488.022222222214,9815.719999999985,9283.319999999992,0.17534541277852286,0.20793081704350902,0.23975593614691354,0.0542395259848481
5/11/2017,7756.992000000011,7570.984615384608,7398.755555555554,9750.339999999978,8966.039999999985,0.1558655726343371,0.18426340238237388,0.2118308183958846,0.08043822061589602
5/12/2017,10039.763999999986,9807.89076923074,9593.193333333315,13403.579999999954,11546.939999999944,0.15012066020674986,0.17731123558440712,0.20365967814679367,0.13851821677492257
5/13/2017,14773.623999999942,14413.969230769144,14080.955555555489,18952.77999999987,17111.379999999874,0.15823849314155697,0.18713865182066808,0.21521440306292022,0.0971572508096443
5/14/2017,14004.131999999938,13643.475384615327,13309.53407407403,17926.539999999863,16348.399999999849,0.16739830787084278,0.19825774145747732,0.22832248739986324,0.08803371983662359
5/15/2017,9105.672000000004,8891.153846153846,8692.525925925918,11507.839999999955,10500.039999999963,0.15313180619727548,0.18095358394254896,0.20793887639529934,0.08757507925031943
5/16/2017,11847.879999999992,11563.030769230736,11299.281481481454,14955.599999999906,13699.399999999903,0.1562743714487244,0.18475858738126452,0.21241337535063945,0.0839952927331575
5/17/2017,10880.687999999984,10604.153846153806,10348.103703703684,13615.559999999945,12678.159999999942,0.1651983771614406,0.1955843138392783,0.2251674667178208,0.06884770071888391
5/18/2017,6714.312000000013,6553.907692307701,6405.38518518519,8524.540000000005,7756.940000000008,0.15528441335463605,0.1835595440418396,0.21100289455516058,0.09004591450095797
5/19/2017,8646.748000000014,8451.007692307694,8269.76666666668,10918.859999999968,9919.059999999985,0.147143411603989,0.17371328498831526,0.19943650163446408,0.09156633567973084
5/20/2017,15203.243999999944,14889.576923076836,14599.14444444437,19313.279999999875,17242.07999999985,0.13410532646847687,0.15799663677998466,0.18103359177059414,0.10724227060344176
